TimeEnd;CPCconc;DMAnm;CPCcounts;CPCflow_ccPerSec;CPCdetectorflow_ccPerSec;DMAsheath;DMAvoltage;CPCvoltageAO;CPCbufferSecs;CPCstatusBitwise;T_condenser_C;T_saturator_C;T_optics_C;status_butanol_1OK;CPC_ready_1OK;CPCflow_ccPerSec_2nd;CPCtype;DMAtype;SettingVoltage
19.09.2019 07:02;3538.5;100;27482;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 07:02;3385.3;100;26236;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:02;3253.7;100;25325;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 07:02;3147.4;100;24497;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:03;3479.5;100;27024;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:03;3310.2;100;25709;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:03;4028.5;100;31288;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:03;3477.4;100;26950;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:03;3108.1;100;24191;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 07:03;2842.3;100;22075;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:04;2328;100;18081;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:04;2030.7;100;15772;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:04;2492.6;100;19359;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:04;2921.5;100;22690;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:04;2658.5;100;20692;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:04;2300.5;100;17867;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:05;2475.9;100;19271;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:05;2573.7;100;19946;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:05;2444.3;100;18984;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 07:05;2475.7;100;19269;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:05;2549.6;100;19844;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:05;2901.2;100;22581;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:06;2671.2;100;20746;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:06;3757.7;100;29185;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:06;3263.3;100;25399;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:06;4501.5;100;35037;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:06;3326.9;100;25894;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:06;4631.9;100;35897;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:07;5717.9;100;44504;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 07:07;6527.2;100;50912;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:07;6949.6;100;53975;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:07;5400.3;100;42032;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:07;5581.5;100;43443;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:07;4907.5;100;38197;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:08;4574.4;100;35604;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:08;5099.4;100;39690;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:08;5179.8;100;40316;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:08;4931.9;100;38387;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:08;4932.6;100;38392;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:08;5255.3;100;40904;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:09;4747.7;100;37032;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:09;3986.9;100;31098;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:09;3921.6;100;30523;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:09;3509.2;100;27255;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:09;3258.8;100;25364;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:09;3946.2;100;30780;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:10;10721;100;83446;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:10;9884.7;100;77101;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:10;7355.4;100;57127;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:10;6559;100;51051;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:10;5727.9;100;44487;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:10;4884.5;100;37936;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:11;7993.2;100;62214;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:11;8091.1;100;62841;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:11;10444;100;81462;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:11;10544;100;82068;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:11;13893;100;108137;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:11;13260;100;103206;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:12;17088;100;133002;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:12;17937;100;139608;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:12;19165;100;149485;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:12;12880;100;100463;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:12;12473;100;97080;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:12;13725;100;107056;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:13;8198.9;100;63815;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:13;5680.5;100;44213;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:13;2632.3;100;20532;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:13;5831.5;100;45486;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:13;12472;100;97077;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:13;5827.5;100;45260;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:14;3795.8;100;29607;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:14;2331.6;100;18148;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:14;2485.1;100;19384;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:14;1670.9;100;13033;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:14;1673.8;100;13028;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:14;1340;100;10430;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:15;1290;100;10062;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:15;1516.4;100;11803;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:15;1665.3;100;12989;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:15;1797.3;100;14019;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:15;1676.7;100;13078;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:15;2210.4;100;17204;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:16;2113.2;100;16483;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:16;1497.2;100;11653;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:16;1686.2;100;13124;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:16;1903.3;100;14846;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:16;2387.4;100;18582;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:16;2725.9;100;21262;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:17;2876.8;100;22391;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:17;2770.5;100;21564;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:17;3146.9;100;24546;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:17;4431.9;100;34569;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:17;4599.6;100;35877;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:17;5153.7;100;40113;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:18;6574.6;100;51282;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:18;5870.6;100;45693;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:18;5916.5;100;46050;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:18;7864.5;100;61081;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:18;5339.6;100;41560;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:18;4761.4;100;37139;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:19;5169.5;100;40236;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:19;6753.9;100;52568;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:19;6762.9;100;52751;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:19;8774.1;100;68438;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:19;12466;100;97026;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:19;11867;100;92366;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:20;10450;100;81333;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:20;9479.4;100;73623;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:20;2777;100;21568;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:20;3268.9;100;25443;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:20;1573.7;100;12249;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:20;2446.3;100;19081;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:21;1260.9;100;9814;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:21;1375.4;100;10705;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:21;531.61;100;4120;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:21;505;100;3939;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 07:21;399.06;100;3106;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:21;486.92;100;3798;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:22;452.18;100;3527;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:22;337.13;100;2624;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:22;350.24;100;2726;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:22;338.42;100;2634;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:22;352.15;100;2735;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:22;231.76;100;1800;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:23;296.79;100;2310;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:23;302.7;100;2351;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:23;303.73;100;2364;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:23;377.09;100;2935;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:23;588.87;100;4603;0.78167;0.78167;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:23;343.78;100;2670;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.78167;3772;TSI long;OK
19.09.2019 07:24;421.41;100;3280;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:24;424.64;100;3298;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:24;444.72;100;3454;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:24;588.41;100;4570;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:24;401.54;100;3132;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:24;208.97;100;1623;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:25;1027.9;100;7983;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:25;1416.4;100;11048;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:25;1286.7;100;9993;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:25;1011.1;100;7853;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:25;1267.2;100;9884;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:25;317.77;100;2468;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:26;524.97;100;4086;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:26;655.11;100;5088;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:26;646.9;100;5035;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:26;588.03;100;4567;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:26;561.84;100;4373;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:26;791.59;100;6148;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:27;823.43;100;6409;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:27;627.37;100;4883;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:27;472.66;100;3671;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:27;346.25;100;2695;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:27;312.59;100;2433;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:27;504.15;100;3924;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:28;506.21;100;3940;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:28;424.11;100;3301;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:28;381.71;100;2971;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:28;363.34;100;2828;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:28;473.96;100;3689;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:28;613.78;100;4767;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:29;1231.3;100;9563;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:29;1880.7;100;14607;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:29;1631.4;100;12698;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:29;1830.3;100;14215;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:29;1781.5;100;13836;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:29;1713.9;100;13311;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:30;2128.8;100;16569;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:30;3082.2;100;23887;0.775;0.775;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:30;3026.3;100;23504;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.775;3772;TSI long;OK
19.09.2019 07:30;3038.9;100;23602;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:30;2632.5;100;20446;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:30;2714.8;100;21130;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:31;2927.2;100;22832;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:31;2778.5;100;21626;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:31;2989.2;100;23216;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:31;3492.4;100;27124;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:31;3187.9;100;24759;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:31;1269.4;100;9859;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:32;336.44;100;2613;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:32;870.19;100;6773;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:32;940.6;100;7321;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:32;1277.6;100;9944;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:32;1239.4;100;9626;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:32;1239.2;100;9645;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:33;1193.8;100;9272;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:33;708.31;100;5513;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:33;404.71;100;3150;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:33;423.6;100;3297;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:33;316.48;100;2458;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:33;333.21;100;2599;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:34;385.44;100;3000;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:34;380.81;100;2964;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:34;264.28;100;2057;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:34;396.1;100;3083;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:34;412.53;100;3204;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:34;426.95;100;3316;0.77667;0.77667;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:35;385.7;100;3002;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77667;3772;TSI long;OK
19.09.2019 07:35;169.23;100;1320;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:35;223.46;100;1743;0.78;0.78;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:35;318.63;100;2480;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.78;3772;TSI long;OK
19.09.2019 07:35;387.11;100;3013;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:35;427.97;100;3331;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
19.09.2019 07:36;426.68;100;3321;0.77833;0.77833;10;1661;1661;10;34;10;39;40;1;1;0.77833;3772;TSI long;OK
