TimeStart1,CurrentSS1,CCNNumberConc1
19.09.2019 21:57:00,1,38.5843
19.09.2019 21:58:00,1,38.6234
19.09.2019 21:59:00,,
19.09.2019 22:00:10,0.15,26.8966
19.09.2019 22:04:10,0.15,12.9184
19.09.2019 22:05:10,0.15,11.2271
19.09.2019 22:06:10,,
19.09.2019 22:07:10,,
19.09.2019 22:08:10,,
19.09.2019 22:09:10,0.15,9.99362
19.09.2019 22:10:10,,
19.09.2019 22:11:10,,
19.09.2019 22:12:10,,
19.09.2019 22:13:10,,
19.09.2019 22:14:10,,
19.09.2019 22:15:10,,
19.09.2019 22:16:10,,
19.09.2019 22:17:10,,
19.09.2019 22:18:10,0.15,15.7495
19.09.2019 22:19:10,0.15,15.2514
19.09.2019 22:20:10,0.2,22.2307
19.09.2019 22:24:10,0.2,22.0232
19.09.2019 22:25:10,0.2,22.4157
19.09.2019 22:26:10,0.2,21.6786
19.09.2019 22:27:10,0.2,22.5103
19.09.2019 22:28:10,0.2,22.4932
19.09.2019 22:29:10,0.2,23.3071
19.09.2019 22:30:10,0.3,33.6806
19.09.2019 22:34:10,0.3,35.6575
19.09.2019 22:35:10,0.3,33.2836
19.09.2019 22:36:10,0.3,31.6026
19.09.2019 22:37:10,0.3,29.3555
19.09.2019 22:38:10,0.3,29.6035
19.09.2019 22:39:10,0.3,30.5604
19.09.2019 22:40:10,0.5,32.4074
19.09.2019 22:44:10,0.5,34.6756
19.09.2019 22:45:10,0.5,69.8939
19.09.2019 22:46:10,0.5,67.1248
19.09.2019 22:47:10,0.5,36.8897
19.09.2019 22:48:10,0.5,35.4376
19.09.2019 22:49:10,0.5,30.4432
19.09.2019 22:50:10,1,57.6365
19.09.2019 22:54:00,1,47.1659
19.09.2019 22:55:00,1,47.4414
19.09.2019 22:56:00,1,50.3087
19.09.2019 22:57:00,1,48.5427
19.09.2019 22:58:00,1,46.2121
19.09.2019 22:59:00,,
19.09.2019 23:00:10,0.15,15.8563
19.09.2019 23:04:10,0.15,12.4862
19.09.2019 23:05:10,0.15,12.7132
19.09.2019 23:06:10,0.15,12.6841
19.09.2019 23:07:10,0.15,12.9935
19.09.2019 23:08:10,0.15,13.9699
19.09.2019 23:09:10,0.15,16.1187
19.09.2019 23:10:10,0.15,14.9438
19.09.2019 23:11:10,0.15,17.7548
19.09.2019 23:12:10,0.15,16.7882
19.09.2019 23:13:10,0.15,15.4238
19.09.2019 23:14:10,0.15,16.77
19.09.2019 23:15:10,0.15,16.6191
19.09.2019 23:16:10,0.15,17.1489
19.09.2019 23:17:10,0.15,16.444
19.09.2019 23:18:10,0.15,17.9577
19.09.2019 23:19:10,0.15,18.0169
19.09.2019 23:20:10,0.2,23.5634
19.09.2019 23:24:10,0.2,24.3954
19.09.2019 23:25:10,0.2,23.2406
19.09.2019 23:26:10,0.2,25.0738
19.09.2019 23:27:10,0.2,24.8427
19.09.2019 23:28:10,0.2,23.357
19.09.2019 23:29:10,0.2,23.8416
19.09.2019 23:30:10,0.3,30.0624
19.09.2019 23:34:10,0.3,27.8681
19.09.2019 23:35:10,0.3,29.5895
19.09.2019 23:36:10,0.3,28.0708
19.09.2019 23:37:10,0.3,27.6442
19.09.2019 23:38:10,0.3,27.6495
19.09.2019 23:39:10,0.3,28.4082
19.09.2019 23:40:10,0.5,32.8097
19.09.2019 23:44:10,0.5,30.5453
19.09.2019 23:45:10,0.5,32.1622
19.09.2019 23:46:10,0.5,32.7637
19.09.2019 23:47:10,0.5,30.5719
19.09.2019 23:48:10,0.5,30.339
19.09.2019 23:49:10,0.5,30.9529
19.09.2019 23:50:10,1,45.0646
19.09.2019 23:54:00,1,43.36
19.09.2019 23:55:00,1,45.1047
19.09.2019 23:56:00,1,40.8565
19.09.2019 23:57:00,1,41.5867
19.09.2019 23:58:00,1,41.4961
19.09.2019 23:59:00,,
20.09.2019 00:00:10,,
20.09.2019 00:04:10,0.15,15.1219
20.09.2019 00:05:10,,
20.09.2019 00:06:10,,
20.09.2019 00:07:10,,
20.09.2019 00:08:10,,
20.09.2019 00:09:10,0.15,16.4298
20.09.2019 00:10:10,0.15,20.3928
20.09.2019 00:11:10,0.15,19.4282
20.09.2019 00:12:10,0.15,19.0156
20.09.2019 00:13:10,0.15,14.1555
20.09.2019 00:14:10,0.15,17.3754
20.09.2019 00:15:10,0.15,18.8619
20.09.2019 00:16:10,0.15,22.7862
20.09.2019 00:17:10,0.15,22.7612
20.09.2019 00:18:10,0.15,20.1584
20.09.2019 00:19:10,0.15,20.3886
20.09.2019 00:20:10,0.2,29.2527
20.09.2019 00:24:10,0.2,28.7121
20.09.2019 00:25:10,0.2,29.4219
20.09.2019 00:26:10,0.2,28.5684
20.09.2019 00:27:10,0.2,29.7348
20.09.2019 00:28:10,0.2,28.0432
20.09.2019 00:29:10,0.2,27.8353
20.09.2019 00:30:10,0.3,36.8719
20.09.2019 00:34:10,0.3,36.2219
20.09.2019 00:35:10,0.3,37.1704
20.09.2019 00:36:10,0.3,33.7982
20.09.2019 00:37:10,0.3,35.7863
20.09.2019 00:38:10,0.3,33.1205
20.09.2019 00:39:10,0.3,34.0458
20.09.2019 00:40:10,0.5,41.4973
20.09.2019 00:44:10,0.5,41.2646
20.09.2019 00:45:10,0.5,38.4656
20.09.2019 00:46:10,0.5,38.9928
20.09.2019 00:47:10,0.5,40.4988
20.09.2019 00:48:10,0.5,40.7677
20.09.2019 00:49:10,0.5,39.7049
20.09.2019 00:50:10,1,73.3551
20.09.2019 00:54:00,1,88.4019
20.09.2019 00:55:00,1,75.1029
20.09.2019 00:56:00,1,223.639
20.09.2019 00:57:00,1,141.46
20.09.2019 00:58:00,1,69.2583
20.09.2019 00:59:00,,
20.09.2019 01:00:10,0.15,25.3513
20.09.2019 01:04:10,0.15,13.539
20.09.2019 01:05:10,,
20.09.2019 01:06:10,0.15,13.5045
20.09.2019 01:07:10,0.15,15.7233
20.09.2019 01:08:10,,
20.09.2019 01:09:10,,
20.09.2019 01:10:10,,
20.09.2019 01:11:10,0.15,15.3637
20.09.2019 01:12:10,0.15,17.0816
20.09.2019 01:13:10,0.15,14.7459
20.09.2019 01:14:10,,
20.09.2019 01:15:10,,
20.09.2019 01:16:10,0.15,15.3504
20.09.2019 01:17:10,0.15,16.8954
20.09.2019 01:18:10,0.15,16.3381
20.09.2019 01:19:10,0.15,15.9919
20.09.2019 01:20:10,0.2,21.7603
20.09.2019 01:24:10,0.2,19.5071
20.09.2019 01:25:10,0.2,19.9726
20.09.2019 01:26:10,0.2,21.0938
20.09.2019 01:27:10,0.2,19.1394
20.09.2019 01:28:10,0.2,20.6299
20.09.2019 01:29:10,0.2,20.4253
20.09.2019 01:30:10,0.3,25.0751
20.09.2019 01:34:10,0.3,22.9452
20.09.2019 01:35:10,0.3,23.2238
20.09.2019 01:36:10,0.3,24.1322
20.09.2019 01:37:10,0.3,24.5841
20.09.2019 01:38:10,0.3,22.6204
20.09.2019 01:39:10,0.3,23.6192
20.09.2019 01:40:10,0.5,95.1067
20.09.2019 01:44:10,0.5,66.0178
20.09.2019 01:45:10,0.5,28.2759
20.09.2019 01:46:10,0.5,30.0307
20.09.2019 01:47:10,0.5,29.8052
20.09.2019 01:48:10,0.5,28.5737
20.09.2019 01:49:10,0.5,29.351
20.09.2019 01:50:10,1,128.488
20.09.2019 01:54:00,1,72.7163
20.09.2019 01:55:00,1,53.4767
20.09.2019 01:56:00,1,44.6521
20.09.2019 01:57:00,1,39.6803
20.09.2019 01:58:00,1,39.243
20.09.2019 01:59:00,,
20.09.2019 02:00:10,0.15,20.8411
20.09.2019 02:04:10,0.15,15.0888
20.09.2019 02:05:10,0.15,15.1121
20.09.2019 02:06:10,,
20.09.2019 02:07:10,,
20.09.2019 02:08:10,0.15,18.8196
20.09.2019 02:09:10,,
20.09.2019 02:10:10,,
20.09.2019 02:11:10,0.15,15.9926
20.09.2019 02:12:10,,
20.09.2019 02:13:10,,
20.09.2019 02:14:10,0.15,19.6511
20.09.2019 02:15:10,,
20.09.2019 02:16:10,0.15,19.3379
20.09.2019 02:17:10,0.15,21.4295
20.09.2019 02:18:10,0.15,20.5367
20.09.2019 02:19:10,0.15,18.9197
20.09.2019 02:20:10,0.2,25.1616
20.09.2019 02:24:10,0.2,25.7015
20.09.2019 02:25:10,0.2,25.7763
20.09.2019 02:26:10,0.2,26.3844
20.09.2019 02:27:10,0.2,26.1419
20.09.2019 02:28:10,0.2,25.5565
20.09.2019 02:29:10,0.2,27.2854
20.09.2019 02:30:10,0.3,31.005
20.09.2019 02:33:20,0.3,33.0875
20.09.2019 02:34:20,0.3,34.8413
20.09.2019 02:35:20,0.3,32.204
20.09.2019 02:36:20,0.3,32.6484
20.09.2019 02:37:20,0.3,31.6663
20.09.2019 02:38:20,0.3,30.7044
20.09.2019 02:39:20,0.3,33.7697
20.09.2019 02:40:20,0.5,36.8126
20.09.2019 02:44:20,0.5,34.4656
20.09.2019 02:45:20,0.5,33.6926
20.09.2019 02:46:20,0.5,34.4152
20.09.2019 02:47:20,0.5,34.1889
20.09.2019 02:48:20,0.5,35.9168
20.09.2019 02:49:20,0.5,38.3698
20.09.2019 02:50:20,1,46.8857
20.09.2019 02:54:00,1,47.2598
20.09.2019 02:55:00,1,48.3798
20.09.2019 02:56:00,1,48.4087
20.09.2019 02:57:00,1,197.112
20.09.2019 02:58:00,1,155.165
20.09.2019 02:59:00,,
20.09.2019 03:00:10,,
20.09.2019 03:00:20,0.15,19.8536
20.09.2019 03:04:20,,
20.09.2019 03:05:20,,
20.09.2019 03:06:20,,
20.09.2019 03:07:20,,
20.09.2019 03:08:20,0.15,17.3132
20.09.2019 03:09:20,0.15,17.0562
20.09.2019 03:10:20,0.15,20.3196
20.09.2019 03:11:20,,
20.09.2019 03:12:20,,
20.09.2019 03:13:20,,
20.09.2019 03:14:20,,
20.09.2019 03:15:20,,
20.09.2019 03:16:20,0.15,19.4671
20.09.2019 03:17:20,0.15,19.9343
20.09.2019 03:18:20,0.15,20.9719
20.09.2019 03:19:20,,
20.09.2019 03:20:20,0.2,24.6727
20.09.2019 03:24:20,0.2,24.8063
20.09.2019 03:25:20,0.2,24.2569
20.09.2019 03:26:20,0.2,25.3379
20.09.2019 03:27:20,0.2,25.031
20.09.2019 03:28:20,0.2,23.175
20.09.2019 03:29:20,0.2,25.4635
20.09.2019 03:30:20,0.3,39.0263
20.09.2019 03:34:20,0.3,40.7699
20.09.2019 03:35:20,0.3,50.2546
20.09.2019 03:36:20,0.3,30.8537
20.09.2019 03:37:20,0.3,28.7194
20.09.2019 03:38:20,0.3,29.0826
20.09.2019 03:39:20,0.3,27.3463
20.09.2019 03:40:20,0.5,30.2167
20.09.2019 03:44:20,0.5,31.4958
20.09.2019 03:45:20,0.5,29.9179
20.09.2019 03:46:20,0.5,31.8828
20.09.2019 03:47:20,0.5,31.6341
20.09.2019 03:48:20,0.5,32.2375
20.09.2019 03:49:20,0.5,31.8697
20.09.2019 03:50:20,1,49.8272
20.09.2019 03:54:00,1,47.8311
20.09.2019 03:55:00,1,48.3914
20.09.2019 03:56:00,1,46.0206
20.09.2019 03:57:00,1,39.0029
20.09.2019 03:58:00,1,34.0472
20.09.2019 03:59:00,,
20.09.2019 04:00:10,,
20.09.2019 04:00:20,0.15,28.3605
20.09.2019 04:04:20,,
20.09.2019 04:05:20,,
20.09.2019 04:06:20,,
20.09.2019 04:07:20,0.15,20.9762
20.09.2019 04:08:20,,
20.09.2019 04:09:20,,
20.09.2019 04:10:20,,
20.09.2019 04:11:20,0.15,22.6239
20.09.2019 04:12:20,0.15,21.2188
20.09.2019 04:13:20,0.15,21.7062
20.09.2019 04:14:20,0.15,22.5492
20.09.2019 04:15:20,,
20.09.2019 04:16:20,,
20.09.2019 04:17:20,0.15,24.1559
20.09.2019 04:18:20,0.15,23.8083
20.09.2019 04:19:20,0.15,24.9567
20.09.2019 04:20:20,0.2,29.5702
20.09.2019 04:24:20,0.2,32.4782
20.09.2019 04:25:20,0.2,29.0142
20.09.2019 04:26:20,0.2,29.718
20.09.2019 04:27:20,0.2,34.5245
20.09.2019 04:28:20,0.2,32.5756
20.09.2019 04:29:20,0.2,31.9556
20.09.2019 04:30:20,0.3,48.4672
20.09.2019 04:34:20,0.3,54.1301
20.09.2019 04:35:20,0.3,39.9578
20.09.2019 04:36:20,0.3,37.8122
20.09.2019 04:37:20,0.3,40.1848
20.09.2019 04:38:20,0.3,42.3099
20.09.2019 04:39:20,0.3,43.112
20.09.2019 04:40:20,0.5,49.896
20.09.2019 04:44:20,0.5,58.5727
20.09.2019 04:45:20,0.5,59.637
20.09.2019 04:46:20,0.5,56.6203
20.09.2019 04:47:20,0.5,56.2815
20.09.2019 04:48:20,0.5,59.374
20.09.2019 04:49:20,0.5,57.7163
20.09.2019 04:50:20,1,309.705
20.09.2019 04:54:00,1,363.62
20.09.2019 04:55:00,1,138.248
20.09.2019 04:56:00,1,149.508
20.09.2019 04:57:00,1,131.619
20.09.2019 04:58:00,1,111.935
20.09.2019 04:59:00,,
20.09.2019 05:00:10,,
20.09.2019 05:00:20,0.15,23.2123
20.09.2019 05:04:20,0.15,17.5839
20.09.2019 05:05:20,0.15,19.2101
20.09.2019 05:06:20,,
20.09.2019 05:07:20,0.15,20.0494
20.09.2019 05:08:20,0.15,18.8515
20.09.2019 05:09:20,0.15,24.8111
20.09.2019 05:10:20,0.15,27.6747
20.09.2019 05:11:20,0.15,23.7895
20.09.2019 05:12:20,,
20.09.2019 05:13:20,0.15,31.5383
20.09.2019 05:14:20,0.15,24.7821
20.09.2019 05:15:20,,
20.09.2019 05:16:20,0.15,31.2297
20.09.2019 05:17:20,0.15,31.2714
20.09.2019 05:18:20,0.15,25.8316
20.09.2019 05:19:20,0.15,25.2877
20.09.2019 05:20:20,0.2,36.7272
20.09.2019 05:24:20,0.2,36.9713
20.09.2019 05:25:20,0.2,40.3272
20.09.2019 05:26:20,0.2,39.3521
20.09.2019 05:27:20,0.2,37.249
20.09.2019 05:28:20,0.2,33.8091
20.09.2019 05:29:20,0.2,37.6346
20.09.2019 05:30:20,0.3,50.1952
20.09.2019 05:34:20,0.3,49.823
20.09.2019 05:35:20,0.3,49.6276
20.09.2019 05:36:20,0.3,50.5354
20.09.2019 05:37:20,0.3,46.3339
20.09.2019 05:38:20,0.3,48.0584
20.09.2019 05:39:20,0.3,51.5204
20.09.2019 05:40:20,0.5,131.999
20.09.2019 05:44:20,0.5,118.11
20.09.2019 05:45:20,0.5,89.2935
20.09.2019 05:46:20,0.5,76.3607
20.09.2019 05:47:20,0.5,80.5084
20.09.2019 05:48:20,0.5,76.1444
20.09.2019 05:49:20,0.5,70.3782
20.09.2019 05:50:20,1,116.821
20.09.2019 05:54:00,1,236.26
20.09.2019 05:55:00,1,562.544
20.09.2019 05:56:00,1,473.785
20.09.2019 05:57:00,1,580.465
20.09.2019 05:58:00,1,575.972
20.09.2019 05:59:00,,
20.09.2019 06:00:10,,
20.09.2019 06:00:20,,
20.09.2019 06:04:20,0.15,23.2663
20.09.2019 06:05:20,0.15,24.0708
20.09.2019 06:06:20,,
20.09.2019 06:07:20,,
20.09.2019 06:08:20,,
20.09.2019 06:09:20,,
20.09.2019 06:10:20,0.15,28.7999
20.09.2019 06:11:20,,
20.09.2019 06:12:20,,
20.09.2019 06:13:20,0.15,33.1348
20.09.2019 06:14:20,,
20.09.2019 06:15:20,0.15,32.9569
20.09.2019 06:16:20,0.15,33.0523
20.09.2019 06:17:20,0.15,32.0028
20.09.2019 06:18:20,0.15,35.026
20.09.2019 06:19:20,0.15,33.8817
20.09.2019 06:20:20,0.2,44.6261
20.09.2019 06:24:20,0.2,48.2568
20.09.2019 06:25:20,0.2,49.666
20.09.2019 06:26:20,0.2,49.0144
20.09.2019 06:27:20,0.2,49.5858
20.09.2019 06:28:20,0.2,49.5672
20.09.2019 06:29:20,0.2,47.5847
20.09.2019 06:30:20,0.3,57.4266
20.09.2019 06:34:20,0.3,55.4775
20.09.2019 06:35:20,0.3,57.7449
20.09.2019 06:36:20,0.3,53.9901
20.09.2019 06:37:20,0.3,55.9403
20.09.2019 06:38:20,0.3,53.2367
20.09.2019 06:39:20,0.3,53.4666
20.09.2019 06:40:20,0.5,59.9846
20.09.2019 06:44:20,0.5,62.4296
20.09.2019 06:45:20,0.5,64.0266
20.09.2019 06:46:20,0.5,59.9164
20.09.2019 06:47:20,0.5,60.3752
20.09.2019 06:48:20,0.5,57.8396
20.09.2019 06:49:20,0.5,55.4593
20.09.2019 06:50:20,1,121.868
20.09.2019 06:54:00,1,150.571
20.09.2019 06:55:00,1,140.689
20.09.2019 06:56:00,1,185.652
20.09.2019 06:57:00,1,132.926
20.09.2019 06:58:00,1,78.8491
20.09.2019 06:59:00,,
20.09.2019 07:00:10,,
20.09.2019 07:00:20,,
20.09.2019 07:04:20,,
20.09.2019 07:05:20,,
20.09.2019 07:06:20,0.15,30.6707
20.09.2019 07:07:20,,
20.09.2019 07:08:20,,
20.09.2019 07:09:20,,
20.09.2019 07:10:20,,
20.09.2019 07:11:20,,
20.09.2019 07:12:20,0.15,52.3986
20.09.2019 07:13:20,0.15,51.0372
20.09.2019 07:14:20,,
20.09.2019 07:15:20,,
20.09.2019 07:16:20,,
20.09.2019 07:17:20,,
20.09.2019 07:18:20,,
20.09.2019 07:19:20,,
20.09.2019 07:20:20,0.2,58.9415
20.09.2019 07:24:20,0.2,58.6722
20.09.2019 07:25:20,0.2,71.5773
20.09.2019 07:26:20,0.2,67.9538
20.09.2019 07:27:20,0.2,68.1155
20.09.2019 07:28:20,0.2,62.4182
20.09.2019 07:29:20,0.2,63.1821
20.09.2019 07:30:20,,
20.09.2019 07:34:20,,
20.09.2019 07:35:20,,
20.09.2019 07:36:20,,
20.09.2019 07:37:20,0.3,74.5981
20.09.2019 07:38:20,0.3,78.0878
20.09.2019 07:39:20,,
20.09.2019 07:40:20,0.5,88.7539
20.09.2019 07:44:20,0.5,106.678
20.09.2019 07:45:20,0.5,96.7708
20.09.2019 07:46:20,,
20.09.2019 07:47:20,0.5,86.8235
20.09.2019 07:48:20,0.5,89.4856
20.09.2019 07:49:20,,
20.09.2019 07:50:20,,
20.09.2019 07:54:00,,
20.09.2019 07:55:00,,
20.09.2019 07:56:00,,
20.09.2019 07:57:00,1,185.491
20.09.2019 07:58:00,,
